名詞クラス,名詞,co_freq
時間,グリース充填時,1
時間,グリース交換周期,1
時間,クランクケース内,1
時間,ガバナ開閉時,1
時間,オーバーホール後ヶ月後,1
時間,オーバーホール中,1
時間,オーバーホールヶ月経過後,1
時間,オイルパン内,1
時間,はじめ,1
時間,のヶ月後,1
時間,その間,1
時間,その他主機停止中,1
時間,さ低速低速-中速.中速-高速.高速.計数汚染度,1
時間,さ低速.低速-中速.中速-高速.計数汚染度,1
時間,こ重量汚染度,1
時間,この後,1
時間,か月後,1
時間,○時間,1
時間,mm/s前後,1
時間,ml中,1
時間,No.Aベルトコンベア減速機,1
時間,CBバンバリー減速機,1
時間,B-】計数汚染度,1
時間,Aバー回転式スクリーン減速機,1
時間,.時間稼動後,1
時間,.採油時,1
時間,.ヶ月後,1
成員,主,216
成員,キャップ,25
成員,工夫,22
成員,増大水車ランナー,10
成員,ランナー,8
成員,検出主,4
成員,モービルDTEオイルライト,4
成員,電力センター,2
成員,摩耗主,2
成員,当社社員,2
成員,上層部,2
成員,モデル,2
成員,ファン,2
成員,シリンダヘッド,2
成員,黒錆主,1
成員,濾過機採油コック,1
成員,水車ランナー,1
成員,摩耗状態主,1
成員,シビア粒子主,1
心,分析,6083
心,対策,5110
心,局部的,2914
心,試験,2388
心,トライボ診断,2192
心,定期的,2097
心,傾向監視,1554
心,管理目安,1523
心,総合的,1520
心,注意,1507
心,中,1380
心,異物観察,1289
心,計算,1201
心,摩擦熱,1173
心,重合反応,1092
心,評価,1043
心,理論的,1027
心,問題,889
心,摩耗粒子形態観察,885
心,診断,841
心,形態観察,806
心,高目,775
心,詳細,770
心,確認,746
心,懸念,735
心,潤滑油中,728
心,点検,646
心,考慮,616
心,参考,612
心,一般的,588
心,圧縮熱,565
心,機器停止中,537
心,Iカップリング発光分光分析法,515
心,方法,513
心,目安,508
心,比較,499
心,初期試験,460
心,フリクションポリマ・局部的,444
心,解析,361
心,次回点検,361
心,検討,307
心,金属濃度SOAP法,291
心,潤滑油分析,286
心,誤り,278
心,将来的,275
心,金属濃度酸溶解法,270
心,状態判断,270
心,分解点検,270
心,誤認,268
心,改善,265
心,油循環中,244
心,判断,240
心,比較評価,239
心,LCインデックス,239
心,停止中,227
心,監視,217
心,別紙傾向監視,217
心,状態監視,212
心,SOAP法,206
心,油中,203
心,経験,186
心,回分析,175
心,相対的,161
心,目,153
心,計画,151
心,例,145
心,析出,140
心,手入れ,134
心,性能評価,132
心,最終的,131
心,推定,131
心,平均的,130
心,燃焼ガス中,127
心,基油自身重合反応,125
心,評価トライボ診断,121
心,摩耗粒子診断,118
心,将来予測,115
心,合計,114
心,主機停止中,108
心,テスト,106
心,次回分析,103
心,除去方法,97
心,シビア粒子局部的,94
心,経過監視,93
心,分析定期的,88
心,倍,88
心,摩耗粒子分析,79
心,仮定,78
心,定期点検,74
心,管理表中,72
心,油分析,70
心,反応,69
心,試料油中,68
心,採油方法,67
心,状態把握,66
心,エンジン油中,66
心,上記方法,64
心,必要性,63
心,摩耗粒子局部的,58
心,寿命予測,58
心,通り,54
心,対象設備停止中,54
心,運転中,53
心,特定,53
心,検討定期的,53
心,SOAP-T法,53
心,研究,51
心,測定,48
心,様,48
心,切削粒子局部的,48
心,あと回分析,48
心,予測,47
心,計画的,46
心,観察,45
心,検出,44
心,間違い,43
心,疲労,43
心,摩耗診断,43
心,余寿命予測,43
心,グリース中,42
心,把握,41
心,定量的,40
心,原因調査,40
心,目的トライボ診断,38
心,フェログラフィー法,37
心,疲労摩耗粒子局部的,36
心,定期試験,36
心,分析診断,36
心,開放点検,35
心,設備診断,34
心,劣化度診断一般的,32
心,仕様,32
心,進展予防策,31
心,局所的,31
心,エンジンオイル中,31
心,黒錆局部的,30
心,有機化合物試験,30
心,指数関数的,30
心,通常運転中,29
心,設備診断法,28
心,考察,28
心,摩耗試験,27
心,調査,26
心,若干上昇気味,26
心,保守,25
心,金属濃度D-SOAP法,24
心,管理方法,23
心,特徴的,23
心,加速的,23
心,前回分析,23
心,部分的,22
心,添削,22
心,工夫,22
心,回継続分析,22
心,試料中,21
心,濃度補正,21
心,惰性,21
心,周波数解析,21
心,赤錆局部的,20
心,不明,20
心,X線マイクロアナライザー摩耗粒子診断,20
心,油面計,19
心,実験,19
心,追跡分析,18
心,解析法,18
心,表面観察,18
心,考え方,18
心,振動診断法,18
心,判定,18
心,一時的,18
心,連続的,17
心,振動診断,17
心,不足,17
心,進行確認,16
心,観点,16
心,理論,16
心,具体的,16
心,三層目,16
心,対処方法,15
心,限界値到達予測,14
心,度トライボ診断,14
心,信頼性,14
心,余寿命金属元素分析,14
心,選択的,13
心,裏付け,13
心,目視点検,13
心,潤滑中,13
心,判別,13
心,傾向分析,13
心,~倍,13
心,摩耗状態潤滑油中,12
心,保全計画,12
心,テンパーカラー法,12
心,配管中,11
心,異常発見,11
心,潤滑状態摩耗粒子形態観察,11
心,更油ディーゼルエンジン中,11
心,摩耗粒子観察,11
心,応力高サイクル疲労,11
心,ボア測定,11
心,トライアル分析,11
心,ディーゼルエンジンオイル中,11
心,とき,11
心,こと懸念,11
心,XMA摩耗粒子診断,11
心,IR法,11
心,進行防止策,10
心,証明,10
心,解析評価,10
心,規定,10
心,疲れ,10
心,熱,10
心,潤滑油診断,10
心,油診断法,10
心,手法,10
心,恐れ,10
心,主機運転中,10
心,組成分析,9
心,濾過機運転中,9
心,構造例,9
心,採油計画,9
心,振動測定,9
心,マイナス,9
心,若干高目,8
心,線,8
心,総体的,8
心,結論,8
心,潤滑状態摩耗粒子診断,8
心,海水中,8
心,有水試験中,8
心,早目,8
心,度分析,8
心,工場点検,8
心,定量評価,8
心,定常的,8
心,予防対策,8
心,上昇気味,8
心,フェログラフィー分析,8
心,トライボ診断法,8
心,トライボシステム診断,8
心,IR分析,8
心,追跡調査,7
心,赤外線吸収スペクトル分析,7
心,試験的,7
心,継続的,7
心,確認方法,7
心,発光分光法,7
心,温度監視,7
心,油中金属元素濃度分析,7
心,支配的,7
心,供給不足,7
心,今回分析,7
心,チェック,7
心,こと摩耗粒子形態観察,7
心,銅系シビア粒子局部的,6
心,選定,6
心,試験規格,6
心,設定,6
心,結論定期的,6
心,相対総体的,6
心,濃度積算手法,6
心,潤滑油供給不足,6
心,混合試験,6
心,次回診断,6
心,検討トライボ診断,6
心,改善方法,6
心,推定回目,6
心,巡視,6
心,定期分析,6
心,回定期点検,6
心,問題点,6
心,参照摩耗粒子診断,6
心,動作確認,6
心,加速度的,6
心,修繕計画,6
心,二次的,6
心,D-SOAP法,6
心,非破壊検査,5
心,軸芯確認,5
心,視点,5
心,策,5
心,準備,5
心,油中金属分析,5
心,抜き油中,5
心,想定,5
心,性能試験,5
心,寿命評価,5
心,実績例,5
心,圧油中,5
心,品質規格,5
心,割,5
心,判断技術,5
心,予測方法,5
心,雰囲気中,4
心,防錆油中,4
心,金属分析,4
心,赤外線吸収スペクトル法,4
心,試料不足,4
心,設備仕様,4
心,臨時分析,4
心,清掃中,4
心,油性状分析,4
心,汚染物中,4
心,水車発電機細密点検,4
心,検査,4
心,材質特定法,4
心,有無油中汚染物中,4
心,有機化合物赤外線吸収スペクトル法,4
心,摩耗形態観察,4
心,摩耗局部的,4
心,意味,4
心,循環中,4
心,強制的,4
心,巡視中,4
心,対策グリース中,4
心,塵埃中,4
心,前回分解点検,4
心,全体的,4
心,余寿命評価,4
心,低下策,4
心,仕方,4
心,一方,4
心,レプリカ法,4
心,フリクションポリマ局部的,4
心,スラッジ外部混入異物潤滑油中,4
心,スラスト軸受潤滑中,4
心,サンプル中,4
心,コンクリート中,4
心,グリース分析,4
心,あと回初期試験,4
心,○号機空気予熱器軸受潤滑油分析,4
心,SOAP分析,4
心,負荷試験中,3
心,調整検討,3
心,調整不足,3
心,診断目的トライボ診断,3
心,見直し,3
心,要,3
心,継続使用中,3
心,発光分光分析,3
心,点検油中,3
心,注意点,3
心,油質検査,3
心,油中金属元素分析,3
心,機機器停止中,3
心,外観点検,3
心,図番,3
心,回程度定期診断,3
心,否判断,3
心,区別,3
心,劣化防止対策,3
心,傷法,3
心,今回試験,3
心,今回トライボ診断,3
心,予防策,3
心,予防方法,3
心,レン不足,3
心,バックラッシトライボ診断,3
心,スラスト油中,3
心,はず,3
心,X線分析,3
心,-工場点検,3
心,限定的,2
心,間接的,2
心,長期停止中,2
心,銅合金局部的,2
心,金属元素分析,2
心,重量汚染度法,2
心,違和感,2
心,透明感,2
心,軸受潤滑油中,2
心,評価供試油中,2
心,診断評価,2
心,計算方法,2
心,計算トライボ診断,2
心,角度,2
心,規格,2
心,補正,2
心,表示,2
心,総合評価,2
心,総体相対的,2
心,結果的,2
心,約分,2
心,精密診断,2
心,精密濾過ディーゼルエンジン中,2
心,管理限界理,2
心,立案,2
心,突発的,2
心,種類検出,2
心,相対総体相対的,2
心,発光分析法,2
心,疑い,2
心,理論計算,2
心,球状粒子局部的,2
心,現地調査,2
心,照合確認,2
心,濾過中,2
心,測定方法,2
心,浄油中,2
心,油診断,2
心,汚染試験,2
心,水車発電機点検,2
心,気,2
心,比較検討,2
心,機器運転中,2
心,検討課題,2
心,撹拌中,2
心,摩耗粒子摩擦熱,2
心,推移HHHHH機器メンテナンス状況----更油メタル交換濾過実施----計数汚染度級----D----級SOAP錫濃度--------D-SOAP錫濃度--------参考,2
心,推奨目安,2
心,振動計,2
心,振動法,2
心,技術,2
心,心配,2
心,当たり,2
心,差異分析,2
心,対応策,2
心,定期点検中,2
心,定期検査,2
心,定常運転中,2
心,増大主機停止中,2
心,基本的,2
心,圧油配管中,2
心,回転中,2
心,回初期試験,2
心,号回定期点検,2
心,参照,2
心,化学的反応,2
心,劣化診断,2
心,前回診断,2
心,制御油圧力計,2
心,判断･評価,2
心,分解反応,2
心,共同研究,2
心,元素分析,2
心,今年度中,2
心,中和反応,2
心,マイナス表示,2
心,プラント運転中,2
心,フリクションポリマ・フリクションポリマ・局部的,2
心,フラッシング方法,2
心,チャンク粒子摩擦熱,2
心,スラッジ中,2
心,シビア粒子疲労摩耗粒子局部的,2
心,アンバランス発生振動計,2
心,この様,2
心,~回分析,2
心,XMA分析,2
心,"OKINCLUDEリンICTURE""cid:part..@tribo.co.jp""\MERGEFORMATINET目的初期試験",2
心,.倍,2
心,.~倍,2
心,面分析,1
心,階世紀評価,1
心,防止対策,1
心,開度不足,1
心,金属潤滑部局部的,1
心,酸溶解法,1
心,酸化安定性試験,1
心,選択,1
心,追加調査,1
心,追加分析,1
心,軸受温度計,1
心,軸受局部的,1
心,調整油中,1
心,詳細分析,1
心,試算,1
心,設備点検,1
心,計数汚染度法,1
心,解析方法,1
心,見極め,1
心,複合的,1
心,衝撃,1
心,至急開放点検,1
心,考察今回分析,1
心,考察トライボ診断,1
心,結論トライボ診断,1
心,経緯＃G主機停止操作中,1
心,経緯運転中,1
心,細密点検,1
心,粒子観察,1
心,粒子形態観察,1
心,箇所点検,1
心,空気中,1
心,稼動中,1
心,稼働中,1
心,直接酸溶解法,1
心,的,1
心,発電機停止操作中,1
心,発行分析法,1
心,異物試料油中,1
心,異物油中,1
心,状況確認,1
心,状態診断,1
心,状態確認,1
心,点検計画,1
心,点検手入れ指針,1
心,点検中,1
心,潤滑診断法,1
心,潤滑油循環ポンプ稼動中,1
心,減速機運転中,1
心,洗浄液中,1
心,油量不足,1
心,油細密分析,1
心,油循環ポンプ稼動中,1
心,油中金属濃度分析,1
心,水分除去方法,1
心,水分分析,1
心,比較調査,1
心,機器完全停止中,1
心,来年度中,1
心,材質判定法,1
心,有水試験,1
心,最低回分析,1
心,更油計画,1
心,曲線回帰法,1
心,早期計画,1
心,早期発見,1
心,断続的,1
心,摩耗診断法,1
心,摩耗粒子分析法,1
心,摩耗監視,1
心,摩耗分析,1
心,採油箇所採油方法,1
心,採油参考,1
心,捕捉,1
心,振動周波数解析,1
心,手違い,1
心,成分分析,1
心,微小疲労,1
心,当社技術,1
心,度水分分析,1
心,度初期試験,1
心,年回分析,1
心,工場精密点検,1
心,対策定期的,1
心,対策内容運転中,1
心,実験研究,1
心,定期分析トライボ診断,1
心,増大今回分析,1
心,場合注意,1
心,圧油装置停止中,1
心,圧油ポンプ稼動中,1
心,回追跡分析,1
心,回目,1
心,同様定期的,1
心,同型対策,1
心,合理的,1
心,原因究明検討,1
心,原因検討一般的,1
心,前回摩耗粒子形態観察,1
心,制御油中,1
心,判定法,1
心,切削粒子主体的,1
心,分析油中,1
心,分析今回分解点検,1
心,分析エンジン油中,1
心,再々分析,1
心,停止操作中,1
心,使用検討,1
心,使用方法,1
心,今回比較,1
心,今回レプリカ法,1
心,上部スラスト潤滑油中,1
心,上昇原因一般的,1
心,一般論,1
心,ポンプ運転中,1
心,ベアリング診断,1
心,フィルタ観察,1
心,ドレン配管中,1
心,ドレンバルブ配管中,1
心,システム中,1
心,オーバーホール中,1
心,よそ倍,1
心,まま,1
心,その他主機停止中,1
心,こと油中金属濃度分析,1
心,ml中,1
心,RBOT法,1
心,"INCLUDEリンICTURE""cid:part.@tribo.co.jp""\MERGEFORMATINET目的初期試験",1
心,DTEエキストラヘビー,1
心,D-SOAP分析,1
待遇,注意,1507
待遇,傾向管理,792
待遇,データ管理,147
待遇,手入れ,134
待遇,管理,114
待遇,水分管理,44
待遇,促進,44
待遇,メーカ推奨,35
待遇,比較管理,21
待遇,内輪,8
待遇,温度管理,6
待遇,劣化促進,6
待遇,推奨,5
待遇,抑制,4
待遇,依頼,4
待遇,清浄度管理,3
待遇,潤滑管理,2
待遇,当社推奨,2
待遇,当たり,2
待遇,品質管理,2
待遇,トレンド管理,2
待遇,摩耗促進,1
待遇,場合注意,1
形,摩耗粒子,7690
形,粒子,3400
形,摩耗形態,2517
形,油膜切れ,2508
形,シビア粒子,1662
形,形態,1102
形,切削粒子,858
形,高目,775
形,油中粒子,671
形,疲労摩耗粒子,620
形,サイズ,506
形,球状粒子,469
形,mサイズ,453
形,ギャップ,320
形,大型,287
形,スペクトルパターン,268
形,移着粒子,241
形,金属片,204
形,汚染粒子,193
形,鉄系摩耗粒子,192
形,排油口,168
形,フレッティング粒子,157
形,目,153
形,出口,138
形,亀裂,130
形,粒子サイズ,122
形,銅系粒子,114
形,入口,112
形,微小突起,107
形,図,100
形,鉄系粒子,92
形,ケルメット層,87
形,ホワイトメタル層,81
形,油清浄機入口,61
形,外輪外面軌道輪,56
形,フィルタサイズ,54
形,軸受箱排油口,53
形,金属粒子,51
形,油中摩耗粒子,47
形,廃油口,47
形,軌道輪,46
形,上昇角,44
形,銅系シビア粒子,41
形,油中汚染粒子,40
形,ラビング粒子,39
形,表面層,36
形,微粒子,35
形,給油口,34
形,シビア摩耗粒子,32
形,摩耗粒子サイズ,30
形,フレーキング粒子,30
形,凝着摩耗粒子,29
形,冷却管,27
形,カーボン粒子,26
形,ニッケル層,23
形,軸受サイズ,22
形,ロール,22
形,点検口,21
形,レン穴,21
形,表面形状,20
形,滴,20
形,摩耗摩耗形態,20
形,形状,20
形,大型摩耗粒子,20
形,メタルギャップ,20
形,マイルド摩耗粒子,20
形,油清浄器入口,18
形,別紙図,18
形,メタルサイズ,17
形,三層目,16
形,レン口,16
形,マンホール,15
形,グリース切れ,15
形,欄,13
形,球形,12
形,溝,12
形,ドレン口,12
形,すき間,12
形,間隙,11
形,角,11
形,油槽排油口,11
形,大型粒子,11
形,円形,11
形,軸受メタルサイズ,10
形,油清浄装置入口,10
形,油清浄器出口,10
形,マイクロフレーキング粒子,10
形,プレート状粒子,10
形,カーボン微粒子,10
形,注油口,9
形,ホワイトメタル摩耗粒子,9
形,キー溝,9
形,通り油中粒子,8
形,若干高目,8
形,穴,8
形,正常摩耗粒子,8
形,早目,8
形,摩耗形態摩耗粒子,8
形,小径粒子,8
形,外輪,8
形,三層,8
形,ホワイトメタル粒子,8
形,フィルタメッシュ,8
形,オーバーサイズ,8
形,アルミニウム系粒子,8
形,E-ロール,8
形,軸受ギャップ,7
形,観察結果摩耗粒子,7
形,補給口,7
形,突起,7
形,採油口,7
形,口,7
形,メタル摩耗粒子,7
形,チェック,7
形,mシビア粒子,7
形,油中粒子サイズ,6
形,損傷形態,6
形,推定回目,6
形,圧油装置系統図,6
形,内輪外輪,6
形,IRパターン,6
形,鉄系シビア粒子,5
形,粒子形態,5
形,潤滑状態摩耗形態,5
形,切削粒子シビア粒子,5
形,カッティング粒子,5
形,給排油管,4
形,発生球状粒子,4
形,潤滑状態摩耗粒子,4
形,潤滑油タンク給油口,4
形,汚染粒子サイズ,4
形,段,4
形,模様,4
形,最大サイズ,4
形,方法等計数汚染度表分析結果汚染粒子,4
形,接触形態,4
形,形,4
形,当社営業窓口,4
形,孔,4
形,四層,4
形,動体フレッティング粒子,4
形,前回球状粒子,4
形,二層,4
形,ラミナー・チャンク粒子,4
形,XMA粒子,4
形,IRスペクトルパターン,4
形,銅管,3
形,進行期入口,3
形,薄片状粒子,3
形,油系統図,3
形,油槽マンホール,3
形,油中金属粒子,3
形,油パターン,3
形,構造図,3
形,必要フレッティング粒子,3
形,微少突起,3
形,弾性変形,3
形,廃油管,3
形,小型粒子,3
形,分析大型,3
形,下部廃油管,3
形,メッシュ,3
形,フィルタ出口,3
形,なじみ粒子,3
形,鉄系球状粒子,2
形,金属イオン粒子,2
形,軸受外輪,2
形,軸受下部廃油口,2
形,軟質金属層,2
形,表層,2
形,給脂排出口,2
形,粒子形状,2
形,直接ケルメット層,2
形,発生摩耗粒子,2
形,発生形態,2
形,特徴摩耗粒子,2
形,潤滑油系統図,2
形,油清浄機出口,2
形,油槽配油管,2
形,正常ラビング粒子,2
形,是非別紙図,2
形,摩耗程度粒子,2
形,採油管,2
形,外部クーラー採油口,2
形,変形,2
形,塗料片,2
形,図~図,2
形,動体ギヤ歯面フレッティング粒子,2
形,下層,2
形,ワイトメタル層,2
形,メッシュサイズ,2
形,ページ図,2
形,ベアリング外輪,2
形,フィルタ入口,2
形,ピッチ角,2
形,グリース油膜切れ,2
形,カルシウム粒子,2
形,オイラー取出管,2
形,アルミ系粒子,2
形,SEMSEM写真~~摩耗粒子,2
形,E-ロールE-ロール,2
形,黄金色粒子,1
形,鱗片状薄片,1
形,静電浄油機出口,1
形,静電浄油機入口,1
形,錫系粒子,1
形,銀粒子銅系粒子,1
形,鉄系金属粒子,1
形,金属破片,1
形,軸受油槽マンホール,1
形,軸受排油管,1
形,軸受ラビリンスギャップ,1
形,腐食粒子,1
形,繊維状粒子,1
形,硬化処理層,1
形,白色金属片,1
形,発生粒子サイズ,1
形,疲労剥離油膜切れ,1
形,点検鉄系摩耗粒子,1
形,点検孔,1
形,潤滑油タンク上部点検口,1
形,潤滑タンクドレン穴,1
形,清浄機入口,1
形,流体継手,1
形,油補給口,1
形,油給油口,1
形,油濾過機出口,1
形,油清浄入口,1
形,油槽上部給油口,1
形,油タンク給油口,1
形,油スペクトルパターン,1
形,次ページ図,1
形,板状粒子,1
形,摩耗粒子形態,1
形,摩耗状態油中粒子,1
形,平衡油中粒子,1
形,大型シビア粒子,1
形,回目,1
形,号E-ロール,1
形,凝着粒子,1
形,レン管,1
形,リング溝,1
形,ラビリンスギャップ,1
形,メカニズム摩耗粒子,1
形,ボール循環穴,1
形,フレッティング摩耗粒子,1
形,オイルレベルゲージ口,1
形,アルミ粒子,1
形,ひび割れ,1
形,なじみ摩耗粒子,1
形,--重量汚染度.鉄濃度SOAPD-SOAP.ロール,1
形,--重量汚染度..鉄濃度SOAPD-SOAP.ロール,1
家族,上,64
家族,フィルタ上,7
家族,流出潤滑剤選定ミス,2
家族,油膜切れ潤滑剤選定ミス,2
家族,使用上,2
家族,ミリポアフィルタ上,2
家族,チャート上,2
家族,見かけ上,1
家族,フィルタ写真上,1
家族,ことフィルタ上,1
存在,結果,9658
存在,分析結果,5795
存在,兆候,3438
存在,発生,2091
存在,有無,1852
存在,油膜形成,1783
存在,解消,654
存在,観察結果,371
存在,計算結果,359
存在,比較結果,190
存在,水分除去,176
存在,構成,170
存在,形態観察結果,101
存在,形成,95
存在,診断結果,84
存在,特性低下分析結果,72
存在,研究結果,69
存在,生成,68
存在,フェログラフィー摩耗粒子分析結果,54
存在,油分析結果,50
存在,前回分析結果,44
存在,劣化兆候,42
存在,存在,40
存在,摩耗分析結果,38
存在,設置,36
存在,摩耗診断分析結果,32
存在,除去,29
存在,摩耗発生,27
存在,保守,25
存在,摩耗形態分析結果,23
存在,組成,21
存在,振動発生,21
存在,試験結果,20
存在,油膜保持,17
存在,回復,17
存在,測定結果,16
存在,軸受仕上げ,15
存在,目詰まり発生,15
存在,消失,14
存在,障害発生,12
存在,油膜生成,11
存在,解析結果,10
存在,油劣化兆候,10
存在,摩耗粒子観察結果,10
存在,検討結果,9
存在,予防保全,9
存在,摩耗粒子発生,8
存在,推定結果,8
存在,形態分析結果,8
存在,トライボ診断結果,8
存在,式計算結果,7
存在,結論至急水分除去,6
存在,粒子観察結果,6
存在,残存,6
存在,音発生,5
存在,分析結果分析結果,5
存在,錆発生,4
存在,軸電流発生,4
存在,油中金属濃度分析分析結果,4
存在,残り,4
存在,内部発生,4
存在,ベーパ発生,4
存在,まとめ分析結果,4
存在,至急水分除去,3
存在,今回分析結果,3
存在,観察分析結果分析結果,2
存在,腐食発生,2
存在,考察結果,2
存在,確立,2
存在,目的前回分析結果,2
存在,疲労摩耗発生,2
存在,異物観察結果,2
存在,異常発生,2
存在,異常摩耗発生,2
存在,異常兆候,2
存在,焼付き発生,2
存在,影響有無,2
存在,弁動作不具合発生,2
存在,対策分析結果,2
存在,原因除去,2
存在,切削摩耗発生,2
存在,偏在,2
存在,モービルカット,2
存在,メタルコンタクト発生,2
存在,フィルタ差圧発生,2
存在,スラッジ発生,2
存在,酸価計数汚染度重量汚染度光学顕微鏡写真IRRBOTフｪログラフｨｰSOAPD-SOAP-U同上分析結果分析結果,1
存在,酸価汚染度NAS等級-ベビコン号重量汚染度光学顕微鏡写真IRフｪログラフｨｰSOAP/D-SOAPRBOT分析結果分析結果,1
存在,酸価NAS等級重量汚染度赤外線吸収スペクトルフェログラフィーSOAPD-SOAP光学顕微鏡写真電子顕微鏡写真結果分析結果,1
存在,赤錆発生,1
存在,調査結果,1
存在,試料油分析結果,1
存在,試料作成,1
存在,計数結果,1
存在,複式ストレーナエア抜き,1
存在,腐食摩耗発生,1
存在,繊維分析結果,1
存在,結論分析結果,1
存在,組成分析分析結果分析結果,1
存在,確認表分析結果,1
存在,異常燃焼発生,1
存在,添資料潤滑油分析結果,1
存在,添加剤濃度表分析結果,1
存在,残留,1
存在,検討表分析結果,1
存在,検査結果,1
存在,新設,1
存在,損傷発生,1
存在,推定分析結果,1
存在,多量発生,1
存在,動作障害発生,1
存在,前兆,1
存在,別紙試験結果,1
存在,再発,1
存在,傷発生,1
存在,保全,1
存在,フレーキング発生,1
存在,フェログラフィー結果,1
存在,X線分析装置分析結果分析結果,1
天地,ピーク,1073
天地,吸収ピーク,158
天地,月,43
天地,採油日,43
天地,混入電食,36
天地,日,29
天地,発生源,24
天地,更油日,22
天地,レン穴,21
天地,電食,11
天地,限界値到達予測日,11
天地,穴,8
天地,短期日,7
天地,背景,6
天地,混入2.電食,6
天地,更油後~日,6
天地,潤滑油層,4
天地,限界値到達日,3
天地,流れ,3
天地,限界到達予測日,2
天地,粒経ピーク,2
天地,淵,2
天地,油圧源,2
天地,到達日,2
天地,バルブプレート,2
天地,サイドプレート,2
天地,経緯年月日~日,1
天地,管理限界地,1
天地,潤滑タンクドレン穴,1
天地,油交換日,1
天地,分解点検実施日,1
天地,予測日,1
天地,ボール循環穴,1
天地,の電食,1
土地利用,ため,11618
土地利用,仮設タンク,103
土地利用,通り,54
土地利用,溝,12
土地利用,キー溝,9
土地利用,線,8
土地利用,油タンク,8
土地利用,タンク,6
土地利用,潤滑油タンク,4
土地利用,補助燃料タンク,3
土地利用,制御油タンク,3
土地利用,作動油タンク,3
土地利用,開口ポリタンク,1
土地利用,潤滑油集合タンク,1
土地利用,減速機タンク,1
土地利用,油圧タンク,1
土地利用,リング溝,1
土地利用,ユニットタンク,1
土地利用,メインタンク,1
土地利用,ポリタンク,1
動物,ほう,11
動物,とき,11
動物,さい,2
力,繰返し応力,3520
力,応力,250
力,摩擦,156
力,摩耗粒子繰返し応力,152
力,シビア粒子繰返し応力,96
力,粘性抵抗,88
力,圧力,82
力,磁力,70
力,濾過能力,66
力,高圧,60
力,面圧,56
力,高面圧,24
力,銅系シビア粒子繰返し応力,24
力,電力,20
力,差圧,17
力,濾過圧力,16
力,切削粒子繰返し応力,16
力,マイルド摩耗繰返し応力,16
力,摩擦力,10
力,黒錆繰返し応力,8
力,圧,8
力,油膜圧力,6
力,油圧,6
力,負荷圧力,4
力,異常圧力,4
力,力,4
力,波数,3
力,水圧,3
力,高温高圧,2
力,軸受与圧,2
力,相当程度高圧,2
力,界面張力,2
力,接触面圧,2
力,回転抵抗,2
力,出力,2
力,内部圧力,2
力,内圧,2
力,人力,2
力,静摩擦力,1
力,調速機用コンバータ油圧,1
力,接触圧力,1
力,作動圧力,1
公私,中,1380
公私,潤滑油中,728
公私,機器停止中,537
公私,油循環中,244
公私,停止中,227
公私,油中,203
公私,元,197
公私,燃焼ガス中,127
公私,主機停止中,108
公私,管理表中,72
公私,試料油中,68
公私,エンジン油中,66
公私,対象設備停止中,54
公私,運転中,53
公私,採油日,43
公私,グリース中,42
公私,エンジンオイル中,31
公私,うち,30
公私,通常運転中,29
公私,日,29
公私,更油日,22
公私,試料中,21
公私,潤滑中,13
公私,摩耗状態潤滑油中,12
公私,限界値到達予測日,11
公私,配管中,11
公私,更油ディーゼルエンジン中,11
公私,ディーゼルエンジンオイル中,11
公私,主機運転中,10
公私,濾過機運転中,9
公私,海水中,8
公私,有水試験中,8
公私,短期日,7
公私,軸受台,6
公私,更油後~日,6
公私,抜き油中,5
公私,圧油中,5
公私,雰囲気中,4
公私,防錆油中,4
公私,発生元,4
公私,清掃中,4
公私,汚染物中,4
公私,有無油中汚染物中,4
公私,循環中,4
公私,巡視中,4
公私,対策グリース中,4
公私,塵埃中,4
公私,スラッジ外部混入異物潤滑油中,4
公私,スラスト軸受潤滑中,4
公私,サンプル中,4
公私,コンクリート中,4
公私,限界値到達日,3
公私,軸受台金,3
公私,負荷試験中,3
公私,継続使用中,3
公私,点検油中,3
公私,機機器停止中,3
公私,スラスト油中,3
公私,限界到達予測日,2
公私,長期停止中,2
公私,軸受潤滑油中,2
公私,評価供試油中,2
公私,精密濾過ディーゼルエンジン中,2
公私,濾過中,2
公私,浄油中,2
公私,機器運転中,2
公私,撹拌中,2
公私,定期点検中,2
公私,定常運転中,2
公私,増大主機停止中,2
公私,圧油配管中,2
公私,回転中,2
公私,周,2
公私,到達日,2
公私,今年度中,2
公私,プラント運転中,2
公私,スラッジ中,2
公私,調整油中,1
公私,経緯＃G主機停止操作中,1
公私,経緯運転中,1
公私,経緯年月日~日,1
公私,空気中,1
公私,稼動中,1
公私,稼働中,1
公私,発電機停止操作中,1
公私,異物試料油中,1
公私,異物油中,1
公私,点検中,1
公私,潤滑油循環ポンプ稼動中,1
公私,減速機運転中,1
公私,洗浄液中,1
公私,油循環ポンプ稼動中,1
公私,油交換日,1
公私,機器完全停止中,1
公私,来年度中,1
公私,対策内容運転中,1
公私,圧油装置停止中,1
公私,圧油ポンプ稼動中,1
公私,台金,1
公私,台,1
公私,制御油中,1
公私,分解点検実施日,1
公私,分析油中,1
公私,分析エンジン油中,1
公私,停止操作中,1
公私,予測日,1
公私,上部スラスト潤滑油中,1
公私,ポンプ運転中,1
公私,ドレン配管中,1
公私,ドレンバルブ配管中,1
公私,システム中,1
公私,オーバーホール中,1
公私,その他主機停止中,1
公私,ml中,1
作用,摩耗,13848
作用,吸収,4967
