報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
113000432,19,12,検出する, , ,銅, , ,亜鉛, ,銅 検出する,13555
113000432,19,12,検出する, , ,銅, , ,カルシウム・添加剤アルミニウム, ,カルシウム カルシウム・添加剤アルミニウム 検出する,13555
113000432,19,12,検出する, , ,銅, , ,ナトリウム・外部混入異物軸受の摩耗SOAP-T, ,銅 ナトリウム・外部混入異物軸受の摩耗SOAP-T 検出する,13555
113000432,19,19,存在する, , ,油膜切れ,クランクピンメタルからの一部, , , ,クランクピンメタルの一部 摩耗する,13555
113000432,19,19,存在する, , ,油膜切れ,下, , , ,銅 下 存在する,13555
113000432,19,19,存在する, , ,油膜切れ,下, , , ,銅 下 存在する,13555
113000432,19,19,存在する, , ,銅,クランクピンメタルからの一部, , , ,クランクピンメタルの一部 摩耗する,13555
113000432,19,19,存在する, , ,銅,下, , , ,銅 下 発生する,13555
113000432,19,19,存在する, , ,銅,下, , , ,銅 下 発生する,13555
113000432,19,19,存在する, , ,鉛の合金であるケルメット層,クランクピンメタルからの一部, , , ,鉛の合金であるケルメット層 下 存在する,13555
113000432,19,19,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13555
113000432,19,19,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13555
113000432,20,3,ある, , , , ,水分, , ,水分 高い,13555
113000432,20,4,なる, , , , , , ,ディーゼルエンジンのメタル軸受,ディーゼルエンジンのメタル軸受 なる,13555
113000432,20,4,なる, , , , , , ,積層構造,積層構造 なる,13555
113000432,20,7,析出する, ,メタル軸受,検出された金属成分の錫, , , , ,錫 メタル軸受の摩耗SOAP-T 検出する,13555
113000432,20,7,析出する, ,メタル軸受,銅, , , , ,メタル軸受 銅 析出する,13555
113000432,20,7,析出する, ,メタル軸受,ニッケル, , , , ,メタル軸受 銅 析出する,13555
113000432,20,10,存在する, , ,錫,軸受メタルの表面, , , ,錫 軸受メタルの表面 存在する,13555
113000432,20,10,存在する, , ,鉛のホワイトメタル層,軸受メタルの表面, , , ,ホワイトメタル層 クランクメタルの表面 存在する,13555
113000432,20,21,存在する, , ,銅,下, , , ,銅 下 発生する,13555
113000432,20,21,存在する, , ,銅,下, , , ,銅 下 発生する,13555
113000432,20,21,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13555
113000432,20,21,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13555
113000432,21,9,析出する, ,メタル軸受,検出された金属成分の錫, , , , ,錫 メタル軸受の摩耗SOAP-T 検出する,13555
113000432,21,9,析出する, ,メタル軸受,銅, , , , ,メタル軸受 銅 析出する,13555
113000432,21,9,析出する, ,メタル軸受,ニッケル, , , , ,メタル軸受 銅 析出する,13555
113000432,22,3,汚染する, , , , ,積層構造クランクメタルの断面写真計数汚染度計数汚染度, , ,積層構造クランクメタルの断面写真計数汚染度計数汚染度 汚染する,13556
113000432,23,2,汚染する, , , , ,重量汚染度, , ,重量汚染度 なる,13557
113000432,23,4,検出する, , ,軸受メタルの主成分である錫, , ,SOAP-T, ,軸受メタルの主成分である錫 検出する,13557
113000432,24,1,濾過する, , , , , ,光学顕微鏡写真重量汚染度, ,SOAP-T 検出する,13557
113000432,24,3,高い, , , , ,今回のIs値, , ,今回のIs値 ある,13557
113000432,24,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13557
113000432,24,6,検出する, , ,メタル成分, , , , ,メタル成分 検出する,13557
113000432,24,10,検出する, , ,金属片, , , , ,金属片 摩耗する,13557
113000432,24,10,検出する, , ,鉄錆, , , , ,鉄錆 多い,13557
113000432,24,10,検出する, , ,砂, , , , ,砂 検出する,13557
113000432,24,11,発生する, , ,油膜切れ,メタルの一部, , , ,油膜切れ メタルの一部 発生する,13557
113000432,25,3,ある, , , , ,.~μmの範囲, , ,.~μmの範囲 ある,13557
113000432,25,5,多い, , ,起動停止回数, , , , ,起動停止回数 入替る,13557
113000432,25,14,発生する, , ,油膜切れ, , , , ,油膜切れ 起こす,13557
113000432,25,15,発生する,当該機のメタル成分の増加要因, , , , , , ,本機のメタル成分の増加要因 発生する,13557
113000432,26,2,多い, , ,μm以下の粒子, , , , ,μm以下の粒子 多い,13557
113000432,27,4,不明, , ,錫, , ,メタル軸受の摩耗SOAP-T,粘度,錫 メタル軸受の摩耗SOAP-T 酸価 不明,13557
113000432,27,4,不明, , ,錫, , ,メタル軸受の摩耗SOAP-T,酸価,銅 メタル軸受の摩耗SOAP-T 酸価 不明,13557
113000432,27,4,不明, , ,錫, , ,メタル軸受の摩耗SOAP-T,塩基価,錫 メタル軸受の摩耗SOAP-T 粘度 不明,13557
113000432,27,4,不明, , ,銅, , ,メタル軸受の摩耗SOAP-T,粘度,銅 メタル軸受の摩耗SOAP-T 酸価 不明,13557
113000432,27,4,不明, , ,銅, , ,メタル軸受の摩耗SOAP-T,酸価,銅 メタル軸受の摩耗SOAP-T 検出する,13557
113000432,27,4,不明, , ,銅, , ,メタル軸受の摩耗SOAP-T,塩基価,銅 メタル軸受の摩耗SOAP-T 粘度 不明,13557
113000432,27,4,不明, , ,油値, , ,メタル軸受の摩耗SOAP-T,粘度,錫 メタル軸受の摩耗SOAP-T 粘度 不明,13557
113000432,27,4,不明, , ,油値, , ,メタル軸受の摩耗SOAP-T,酸価,錫 メタル軸受の摩耗SOAP-T 酸価 不明,13557
113000432,27,4,不明, , ,油値, , ,メタル軸受の摩耗SOAP-T,塩基価,油値 塩基価 不明,13557
113000432,27,10,発生する, , ,クランクピンメタルからの摩耗, , , , ,クランクピンメタル 軽度 摩耗する,13557
113000432,28,4,なる, , , , , , ,ディーゼルエンジンのメタル軸受,ディーゼルエンジンのメタル軸受 なる,13557
113000432,28,4,なる, , , , , , ,積層構造,積層構造 なる,13557
113000432,28,8,存在する, , ,ホワイトメタル層,軸受メタルの表面, , , ,錫 軸受メタルの表面 存在する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,鉄, ,メタル軸受の成分である錫 鉛 検出する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,鉛, ,メタル軸受の成分である錫 銅 検出する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,銅, ,錫 メタル軸受の摩耗SOAP-T 検出する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,錫・エンジン部品リン, ,カルシウム 錫・エンジン部品リン 検出する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,亜鉛, ,メタル軸受の成分である錫 鉄 検出する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,カルシウム・添加剤アルミニウム, ,カルシウム カルシウム・添加剤アルミニウム 検出する,13557
113000432,28,12,検出する, , ,メタル軸受の成分である錫, , ,ナトリウム・外部混入異物軸受の摩耗SOAP-T, ,錫 ナトリウム・外部混入異物軸受の摩耗SOAP-T 検出する,13557
113000432,28,12,検出する, , ,銅, , ,鉄, ,銅 検出する,13557
113000432,28,12,検出する, , ,銅, , ,鉛, ,銅 検出する,13557
113000432,28,12,検出する, , ,銅, , ,銅, ,銅 検出する,13557
113000432,28,12,検出する, , ,銅, , ,錫・エンジン部品リン, ,鉄 錫・エンジン部品リン 検出する,13557
113000432,28,12,検出する, , ,銅, , ,亜鉛, ,銅 検出する,13557
113000432,28,12,検出する, , ,銅, , ,カルシウム・添加剤アルミニウム, ,カルシウム カルシウム・添加剤アルミニウム 検出する,13557
113000432,28,12,検出する, , ,銅, , ,ナトリウム・外部混入異物軸受の摩耗SOAP-T, ,銅 ナトリウム・外部混入異物軸受の摩耗SOAP-T 検出する,13557
113000432,28,19,発生する, , ,銅,下, , , ,銅 検出する,13557
113000432,28,19,発生する, , ,銅,下, , , ,銅 検出する,13557
113000432,28,19,発生する, , ,銅,クランクピンメタルからの一部, , , ,クランクピンメタルの一部 摩耗する,13557
113000432,28,19,発生する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13557
113000432,28,19,発生する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13557
113000432,28,19,発生する, , ,鉛の合金であるケルメット層,クランクピンメタルからの一部, , , ,鉛の合金であるケルメット層 下 発生する,13557
113000432,28,19,発生する, , ,油膜切れ,下, , , ,油膜切れ 発生する,13557
113000432,28,19,発生する, , ,油膜切れ,下, , , ,油膜切れ 発生する,13557
113000432,28,19,発生する, , ,油膜切れ,クランクピンメタルからの一部, , , ,油膜切れ メタルの一部 発生する,13557
113000432,29,3,ある, , , , ,水分, , ,水分 高い,13557
113000432,29,4,なる, , , , , , ,ディーゼルエンジンのメタル軸受,ディーゼルエンジンのメタル軸受 なる,13557
113000432,29,4,なる, , , , , , ,積層構造,積層構造 なる,13557
113000432,29,7,析出する, ,メタル軸受,検出された金属成分の錫, , , , ,錫 メタル軸受の摩耗SOAP-T 検出する,13557
113000432,29,7,析出する, ,メタル軸受,銅, , , , ,メタル軸受 銅 析出する,13557
113000432,29,7,析出する, ,メタル軸受,ニッケル, , , , ,メタル軸受 銅 析出する,13557
113000432,29,10,存在する, , ,錫,軸受メタルの表面, , , ,錫 軸受メタルの表面 存在する,13557
113000432,29,10,存在する, , ,鉛のホワイトメタル層,軸受メタルの表面, , , ,ホワイトメタル層 クランクメタルの表面 存在する,13557
113000432,29,21,存在する, , ,銅,下, , , ,銅 下 発生する,13557
113000432,29,21,存在する, , ,銅,下, , , ,銅 下 発生する,13557
113000432,29,21,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13557
113000432,29,21,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13557
113000432,30,9,析出する, ,メタル軸受,検出された金属成分の錫, , , , ,錫 メタル軸受の摩耗SOAP-T 検出する,13557
113000432,30,9,析出する, ,メタル軸受,銅, , , , ,メタル軸受 銅 析出する,13557
113000432,30,9,析出する, ,メタル軸受,ニッケル, , , , ,メタル軸受 銅 析出する,13557
113000432,31,3,汚染する, , , , ,積層構造クランクメタルの断面写真計数汚染度計数汚染度, , ,積層構造クランクメタルの断面写真計数汚染度計数汚染度 汚染する,13558
113000432,32,2,汚染する, , , , ,重量汚染度, , ,重量汚染度 なる,13559
113000432,32,4,検出する, , ,軸受メタルの主成分である錫, , ,SOAP-T, ,軸受メタルの主成分である錫 検出する,13559
113000432,33,1,濾過する, , , , , ,光学顕微鏡写真重量汚染度, ,SOAP-T 検出する,13559
113000432,33,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13559
113000432,33,6,検出する, , ,メタル成分, , , , ,メタル成分 検出する,13559
113000432,33,10,検出する, , ,金属片, , , , ,金属片 摩耗する,13559
113000432,33,10,検出する, , ,鉄錆, , , , ,鉄錆 多い,13559
113000432,33,10,検出する, , ,砂, , , , ,砂 検出する,13559
113000432,33,11,発生する, , ,油膜切れ,メタルの一部, , , ,油膜切れ メタルの一部 発生する,13559
113000432,34,3,ある, , , , ,.~μmの範囲, , ,.~μmの範囲 ある,13559
113000432,34,5,多い, , ,起動停止回数, , , , ,起動停止回数 入替る,13559
113000432,34,14,発生する, , ,油膜切れ, , , , ,油膜切れ 起こす,13559
113000432,34,15,発生する,当該機のメタル成分の増加要因, , , , , , ,本機のメタル成分の増加要因 発生する,13559
113000432,35,2,多い, , ,μm以下の粒子, , , , ,μm以下の粒子 多い,13559
113000432,36,4,検出する, , ,錫, , ,メタル軸受の摩耗SOAP-T, ,メタル軸受の成分である錫 鉄 検出する,13560
113000432,36,4,検出する, , ,銅, , ,メタル軸受の摩耗SOAP-T, ,メタル軸受 銅 析出する,13560
113000432,36,10,発生する, , ,クランクピンメタルからの摩耗, , , , ,クランクピンメタル 軽度 摩耗する,13560
113000432,37,4,なる, , ,油値, , , ,粘度,油値 考える,13560
113000432,37,4,なる, , ,油値, , , ,酸価,油値 考える,13560
113000432,37,4,なる, , ,油値, , , ,塩基価,油値 塩基価 なる,13560
113000432,37,4,なる, , ,油値, , , ,ディーゼルエンジンのメタル軸受,ディーゼルエンジンのメタル軸受 なる,13560
113000432,37,4,なる, , ,油値, , , ,積層構造,積層構造 なる,13560
113000432,37,8,存在する, , ,ホワイトメタル層,軸受メタルの表面, , , ,錫 軸受メタルの表面 存在する,13560
113000432,37,19,存在する, , ,銅,下, , , ,銅 下 発生する,13560
113000432,37,19,存在する, , ,銅,下, , , ,銅 下 発生する,13560
113000432,37,19,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13560
113000432,37,19,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13560
113000432,38,7,析出する, ,メタル軸受,検出された金属成分の錫, , , , ,錫 メタル軸受の摩耗SOAP-T 検出する,13560
113000432,38,7,析出する, ,メタル軸受,銅, , , , ,メタル軸受 銅 析出する,13560
113000432,38,7,析出する, ,メタル軸受,ニッケル, , , , ,メタル軸受 銅 析出する,13560
113000432,39,3,ある, , , , ,水分, , ,水分 高い,13561
113000432,40,3,汚染する, , , , ,積層構造クランクメタルの断面写真計数汚染度計数汚染度, , ,積層構造クランクメタルの断面写真計数汚染度計数汚染度 汚染する,13562
113000432,41,2,汚染する, , , , ,重量汚染度, , ,重量汚染度 なる,13563
113000432,42,1,濾過する, , , , , ,光学顕微鏡写真重量汚染度, ,光学顕微鏡写真重量汚染度 濾過する,13564
113000432,42,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13564
113000432,42,10,検出する, , ,金属片, , , , ,金属片 摩耗する,13564
113000432,42,10,検出する, , ,鉄錆, , , , ,鉄錆 多い,13564
113000432,42,10,検出する, , ,砂, , , , ,砂 検出する,13564
113000432,43,3,ある, , , , ,.~μmの範囲, , ,.~μmの範囲 ある,13564
113000432,44,2,多い, , ,μm以下の粒子, , , , ,μm以下の粒子 濾過したフィルタ表面上の夾雑物 多い,13564
113000432,46,2,低下する, , ,稼働率, , , , ,稼働率 低下する,13565
113000432,46,5,早い, , , , ,常用機, , ,常用機 早い,13565
113000432,46,8,進行する, , ,摩耗, , ,早い速度, ,常用機 早い,13565
113000432,46,11,考える,当該機, , , , , , ,当該機 ある,13565
113000432,46,18,検出する, , ,メタルの主成分である錫, , , , ,メタルの主成分である錫 増加する,13565
113000432,46,25,検出する, , ,錫の下層の成分である銅, , , , ,錫の下層の成分である銅 検出する,13565
113000432,46,30,ある, , , , , ,一部のメタル, ,常用機 メタルの主成分である錫 一部のメタル ある,13565
113000432,46,33,擦る, , , ,摩耗, , , ,摩耗 擦る,13565
113000432,49,3,良好, , ,潤滑状態, , , , ,潤滑状態 良好,13566
113000432,49,5,乗る, , , , , , ,Is値,Is値 乗る,13566
113000432,49,6,なる, , , , , , ,Is値はの以下,Is値はの以下 なる,13566
113000432,49,8,厳しい, , ,潤滑状態, , , , ,潤滑状態 ある,13566
113000432,49,10,上昇する, , ,Is値, , , , ,Is値 高い,13566
113000432,50,2,高い, , , , ,今回のIs値, , ,今回のIs値 ある,13567
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,鉄, ,メタル軸受の成分である錫 鉛 検出する,13568
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,鉛, ,メタル軸受の成分である錫 銅 検出する,13568
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,銅, ,錫 メタル軸受の摩耗SOAP-T 検出する,13568
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,錫・エンジン部品リン, ,カルシウム 錫・エンジン部品リン 検出する,13568
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,亜鉛, ,メタル軸受の成分である錫 鉄 検出する,13568
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,カルシウム・添加剤アルミニウム, ,カルシウム カルシウム・添加剤アルミニウム 検出する,13568
113000432,55,12,検出する, , ,メタル軸受の成分である錫, , ,ナトリウム・外部混入異物軸受の摩耗SOAP-T, ,錫 ナトリウム・外部混入異物軸受の摩耗SOAP-T 検出する,13568
113000432,55,12,検出する, , ,銅, , ,鉄, ,銅 検出する,13568
113000432,55,12,検出する, , ,銅, , ,鉛, ,銅 検出する,13568
113000432,55,12,検出する, , ,銅, , ,銅, ,銅 検出する,13568
113000432,55,12,検出する, , ,銅, , ,錫・エンジン部品リン, ,鉄 錫・エンジン部品リン 検出する,13568
113000432,55,12,検出する, , ,銅, , ,亜鉛, ,銅 検出する,13568
113000432,55,12,検出する, , ,銅, , ,カルシウム・添加剤アルミニウム, ,カルシウム カルシウム・添加剤アルミニウム 検出する,13568
113000432,55,12,検出する, , ,銅, , ,ナトリウム・外部混入異物軸受の摩耗SOAP-T, ,銅 ナトリウム・外部混入異物軸受の摩耗SOAP-T 検出する,13568
113000432,55,19,発生する, , ,油膜切れ,クランクピンメタルからの一部, , , ,油膜切れ メタルの一部 発生する,13568
113000432,56,4,なる, , , , , , ,ディーゼルエンジンのメタル軸受,ディーゼルエンジンのメタル軸受 なる,13568
113000432,56,4,なる, , , , , , ,積層構造,積層構造 なる,13568
113000432,56,10,存在する, , ,錫,軸受メタルの表面, , , ,錫 軸受メタルの表面 存在する,13568
113000432,56,10,存在する, , ,鉛のホワイトメタル層,軸受メタルの表面, , , ,ホワイトメタル層 クランクメタルの表面 存在する,13568
113000432,56,21,存在する, , ,銅,下, , , ,銅 下 発生する,13568
113000432,56,21,存在する, , ,銅,下, , , ,銅 下 発生する,13568
113000432,56,21,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13568
113000432,56,21,存在する, , ,鉛の合金であるケルメット層,下, , , ,鉛の合金であるケルメット層 下 発生する,13568
113000432,57,9,析出する, ,メタル軸受,検出された金属成分の錫, , , , ,錫 メタル軸受の摩耗SOAP-T 検出する,13568
113000432,57,9,析出する, ,メタル軸受,銅, , , , ,メタル軸受 銅 析出する,13568
113000432,57,9,析出する, ,メタル軸受,ニッケル, , , , ,メタル軸受 銅 析出する,13568
113000432,60,4,不明, , ,油値, , , ,粘度,油値 考える,13569
113000432,60,4,不明, , ,油値, , , ,酸価,油値 考える,13569
113000432,60,4,不明, , ,油値, , , ,塩基価,油値 粘度 不明,13569
113000432,62,3,ある, , , , ,水分, , ,水分 高い,13570
113000434,0,7,ある, , , , ,現時点の当該機, , ,現時点の当該機 ある,13583
113000434,0,7,ある, , , , ,継続使用可能な状態, , ,現時点の当該機 ある,13583
113000434,0,7,ある, , , , ,現時点の当該機, , ,現時点の当該機 ある,13583
113000434,0,7,ある, , , , ,継続使用可能な状態, , ,現時点の当該機 ある,13583
113000434,2,8,懸念する,摩耗の発生, , , , ,潤滑部, ,潤滑部 発生する,13584
113000434,2,8,懸念する,摩耗の発生, , , , ,潤滑部, ,潤滑部 発生する,13584
113000434,2,8,懸念する,摩耗の発生, , , , ,潤滑部, ,潤滑部 発生する,13584
113000434,2,8,懸念する,摩耗の発生, , , , ,潤滑部, ,潤滑部 発生する,13584
113000434,4,3,出来る, , ,更油の対策, , , , ,更油の対策 出来る,13585
113000434,4,3,出来る, , ,更油の対策, , , , ,更油の対策 出来る,13585
113000434,4,9,低下する, , ,汚染度, , ,エンジンオイルの濾過, ,汚染度 エンジンオイルの濾過 低下する,13585
113000434,4,9,低下する, , ,汚染度, , ,エンジンオイルの濾過, ,汚染度 エンジンオイルの濾過 低下する,13585
113000434,4,9,低下する, , ,汚染度, , ,エンジンオイルの濾過, ,汚染度 エンジンオイルの濾過 低下する,13585
113000434,4,9,低下する, , ,汚染度, , ,エンジンオイルの濾過, ,汚染度 エンジンオイルの濾過 低下する,13585
113000434,6,12,吸着する, , , , ,汚染物, , ,水分 吸着する,13586
113000434,6,12,吸着する, , , , ,水分, , ,水分 吸着する,13586
113000434,6,12,吸着する, , , , ,油濾過装置のエレメント, , ,油濾過装置のエレメント 吸着する,13586
113000434,6,12,吸着する, , , , ,汚染物, , ,水分 吸着する,13586
113000434,6,12,吸着する, , , , ,水分, , ,水分 吸着する,13586
113000434,6,12,吸着する, , , , ,油濾過装置のエレメント, , ,油濾過装置のエレメント 吸着する,13586
113000434,9,11,発見する, ,分析データの変化,異常の兆候, , , , ,データの変化 異常の兆候 発見する,13587
113000434,9,11,発見する, ,分析データの変化,異常の兆候, , , , ,データの変化 異常の兆候 発見する,13587
113000434,9,11,発見する, ,分析データの変化,異常の兆候, , , , ,データの変化 異常の兆候 発見する,13587
113000434,9,11,発見する, ,分析データの変化,異常の兆候, , , , ,データの変化 異常の兆候 発見する,13587
113000434,13,3,高い, , , , ,今回のIs値, , ,今回のIs値 ある,13588
113000434,13,3,高い, , , , ,今回のIs値, , ,今回のIs値 ある,13588
113000434,17,1,厳しい, , ,金属接触, , , , ,金属接触 なる,13589
113000434,17,1,厳しい, , ,金属接触, , , , ,金属接触 なる,13589
113000434,17,5,発生する, , ,高い摩擦熱, , , , ,摩擦熱 異物 高い,13589
113000434,17,5,発生する, , ,高い摩擦熱, , , , ,摩擦熱 異物 高い,13589
113000434,18,2,なる, , , , , , ,高温,高温 なる,13590
113000434,18,2,なる, , , , , , ,高温,高温 なる,13590
113000434,19,1,混入する, ,外部, , , , , ,外部 混入する,13591
113000434,19,1,混入する, ,外部, , , , , ,外部 混入する,13591
113000434,20,7,進行する, , , , ,将来的な摩耗の進行, , ,将来的な摩耗の進行 進行する,13592
113000434,20,7,進行する, , , , ,将来的な摩耗の進行, , ,将来的な摩耗の進行 進行する,13592
113000434,22,5,繰り返す, , ,凝着, , , , ,凝着 発生する,13593
113000434,22,5,繰り返す, , ,破断, , , , ,破断 発生する,13593
113000434,22,5,繰り返す, , ,凝着, , , , ,凝着 発生する,13593
113000434,22,5,繰り返す, , ,破断, , , , ,破断 発生する,13593
113000434,22,8,発生する, , , ,過程, , , ,過程 ある,13593
113000434,22,8,発生する, , , ,過程, , , ,過程 ある,13593
113000434,22,10,成長する, , ,移着粒子, , , , ,移着粒子 なる,13593
113000434,22,10,成長する, , ,移着粒子, , , , ,移着粒子 なる,13593
113000434,22,12,なる, , , , , , ,摩耗粒子,摩耗粒子 なる,13593
113000434,22,12,なる, , , , , , ,摩耗粒子,摩耗粒子 なる,13593
113000434,22,12,なる, , , , , , ,摩耗粒子,摩耗粒子 なる,13593
113000434,22,12,なる, , , , , , ,摩耗粒子,摩耗粒子 なる,13593
113000434,23,5,発生する, , ,油膜切れ, , , , ,油膜切れ 起こす,13594
113000434,23,5,発生する, , ,油膜切れ, , , , ,油膜切れ 起こす,13594
113000434,24,10,至る, , , , ,設備の損傷, , ,損傷 至る,13595
113000434,24,10,至る, , , , ,設備の損傷, , ,損傷 至る,13595
113000434,27,2,汚染する, , , , ,重量汚染度, , ,重量汚染度 なる,13596
113000434,27,2,汚染する, , , , ,重量汚染度, , ,重量汚染度 なる,13596
113000434,28,1,濾過する, , , , , ,光学顕微鏡写真重量汚染度, ,光学顕微鏡写真重量汚染度 濾過する,13597
113000434,28,1,濾過する, , , , , ,光学顕微鏡写真重量汚染度, ,光学顕微鏡写真重量汚染度 濾過する,13597
113000434,28,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13597
113000434,28,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13597
113000434,28,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13597
113000434,28,5,検出する, , ,濾過したフィルタ表面上の夾雑物, , ,光学顕微鏡, ,濾過したフィルタ表面上の夾雑物 光学顕微鏡写真重量汚染度 濾過する,13597
113000434,28,10,検出する, , ,金属片, , , , ,金属片 摩耗する,13597
113000434,28,10,検出する, , ,鉄錆, , , , ,鉄錆 多い,13597
113000434,28,10,検出する, , ,砂, , , , ,砂 検出する,13597
113000434,28,10,検出する, , ,金属片, , , , ,金属片 摩耗する,13597
113000434,28,10,検出する, , ,鉄錆, , , , ,鉄錆 多い,13597
113000434,28,10,検出する, , ,砂, , , , ,砂 検出する,13597
113000434,29,3,ある, , , , ,.~.μmの範囲, , ,.~.μmの範囲 ある,13597
113000434,29,3,ある, , , , ,.~.μmの範囲, , ,.~.μmの範囲 ある,13597
113000434,30,2,多い, , ,μm以下の粒子, , , , ,μm以下の粒子 濾過したフィルタ表面上の夾雑物 多い,13597
113000434,30,2,多い, , ,μm以下の粒子, , , , ,μm以下の粒子 濾過したフィルタ表面上の夾雑物 多い,13597
113000434,32,4,不明, , ,油値, , , ,粘度,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,酸価,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,塩基価,油値 粘度 不明,13598
113000434,32,4,不明, , ,油値, , , ,粘度,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,酸価,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,塩基価,油値 粘度 不明,13598
113000434,32,4,不明, , ,油値, , , ,粘度,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,酸価,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,塩基価,油値 粘度 不明,13598
113000434,32,4,不明, , ,油値, , , ,粘度,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,酸価,油値 考える,13598
113000434,32,4,不明, , ,油値, , , ,塩基価,油値 粘度 不明,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,32,10,する, , ,新油カタログ値との比較,粘度,塩基価, , ,新油カタログ値との比較 粘度 塩基価 する,13598
113000434,33,7,なる, , ,粘度変化率, , , , ,粘度変化率 変化する,13598
113000434,33,7,なる, , ,粘度変化率, , , , ,粘度変化率 変化する,13598
113000434,33,11,上昇する, , ,当社推奨の管理限界値である±％, ,粘度粘度, , ,当社推奨の管理限界値である±％ 粘度 上昇する,13598
113000434,33,11,上昇する, , ,当社推奨の管理限界値である±％, ,粘度粘度, , ,当社推奨の管理限界値である±％ 粘度 上昇する,13598
113000434,33,11,上昇する, , ,当社推奨の管理限界値である±％, ,粘度粘度, , ,当社推奨の管理限界値である±％ 粘度 上昇する,13598
113000434,33,11,上昇する, , ,当社推奨の管理限界値である±％, ,粘度粘度, , ,当社推奨の管理限界値である±％ 粘度 上昇する,13598
113000434,39,4,する, , ,.mgKOH/g, , , , ,.mgKOH/g ある,13599
113000434,39,4,する, , ,油カタログ値, , , , ,油カタログ値 油膜切れ する,13599
